,,,,,Totals,Totals,Position Estimate,Position Estimate,Position Estimate,Position Estimate,Position Estimate,+/- Per 100 Poss.,+/- Per 100 Poss.,Turnovers,Turnovers,Fouls Committed,Fouls Committed,Fouls Drawn,Fouls Drawn,Misc.,Misc.,Misc.,-additional
478,Brodric Thomas,SG,24,HOU,4,24,77%,9%,14%,,,21.2,29.5,1,2,1,1,3,0,8,1,0,thomabr01
478,Brodric Thomas,SG,24,CLE,28,375,19%,72%,9%,,,-7.0,1.5,8,7,22,2,16,2,62,1,7,thomabr01
479,Isaiah Thomas,PG,31,NOP,3,48,100%,,,,,5.8,6.4,4,1,1,0,1,2,10,0,1,thomais02
480,Khyri Thomas,SG,24,HOU,5,153,7%,84%,9%,,,4.5,13.2,4,1,4,1,3,2,63,0,1,thomakh01
481,Matt Thomas,SG,26,TOT,45,326,28%,70%,2%,,,-10.1,-14.2,6,3,14,0,4,0,47,2,5,thomama02
481,Matt Thomas,SG,26,TOR,26,192,23%,74%,3%,,,-8.0,-7.7,2,1,8,0,1,0,21,1,3,thomama02
481,Matt Thomas,SG,26,UTA,19,134,35%,65%,,,,-13.2,-23.7,4,2,6,0,3,0,26,1,2,thomama02
482,Tristan Thompson,C,29,BOS,54,1287,,,,29%,71%,0.9,0.0,19,15,68,14,51,2,165,15,31,thomptr01
483,Sindarius Thornwell,SG,26,TOT,21,217,9%,33%,58%,,,-1.2,5.0,2,3,6,1,1,2,51,0,3,thornsi01
483,Sindarius Thornwell,SG,26,NOP,14,73,26%,74%,,,,11.7,12.5,2,2,1,0,0,0,9,0,1,thornsi01
483,Sindarius Thornwell,SG,26,ORL,7,144,,12%,88%,,,-7.8,1.2,0,1,5,1,1,2,42,0,2,thornsi01
484,Matisse Thybulle,SG,23,PHI,65,1298,24%,55%,19%,2%,,6.7,1.6,18,6,60,3,9,9,151,4,3,thybuma01
485,Killian Tillie,C,22,MEM,18,182,,,,28%,72%,9.0,8.1,0,2,14,0,6,0,19,1,3,tilliki02
486,Xavier Tillman Sr.,PF,22,MEM,59,1085,,,5%,56%,39%,2.2,1.2,25,9,83,6,29,1,183,13,23,tillmxa01
487,Anthony Tolliver,PF,35,PHI,11,99,,,,43%,58%,13.5,8.1,2,0,2,1,2,2,5,0,0,tollian01
488,Obi Toppin,PF,22,NYK,62,683,,,,99%,1%,2.8,0.3,9,5,32,6,14,3,77,4,11,toppiob01
489,Juan Toscano-Anderson,SG,27,GSW,53,1107,,40%,47%,12%,1%,3.8,4.3,29,15,54,13,13,11,367,5,13,toscaju01
490,Axel Toupane,SF,28,MIL,8,61,1%,64%,33%,3%,,1.6,-4.1,0,0,0,0,2,0,10,1,2,toupaax01
491,Karl-Anthony Towns,C,25,MIN,50,1689,,,,,100%,0.3,11.1,71,25,80,50,138,14,548,32,51,townska01
492,Gary Trent Jr.,SG,22,TOT,58,1802,6%,83%,11%,,,-1.9,-4.2,21,12,42,7,49,9,200,12,22,trentga02
492,Gary Trent Jr.,SG,22,POR,41,1262,3%,88%,9%,,,-0.2,-3.4,14,9,29,5,36,7,149,10,14,trentga02
492,Gary Trent Jr.,SG,22,TOR,17,540,13%,72%,14%,,,-5.8,-6.0,7,3,13,2,13,2,51,2,8,trentga02
493,P.J. Tucker,PF,35,TOT,52,1356,,,7%,74%,20%,-5.7,-1.9,13,6,61,12,6,22,157,1,8,tuckepj01
493,P.J. Tucker,PF,35,HOU,32,959,,,,74%,26%,-8.3,-0.3,12,5,41,8,4,14,115,0,6,tuckepj01
493,P.J. Tucker,PF,35,MIL,20,397,,,22%,74%,4%,0.5,-5.8,1,1,20,4,2,8,42,1,2,tuckepj01
494,Rayjon Tucker,PG,23,PHI,14,68,100%,,,,,-9.7,-15.6,2,2,4,0,7,5,14,1,3,tuckera01
495,Myles Turner,C,24,IND,47,1455,,,,,100%,0.9,1.5,31,8,103,19,64,3,112,11,17,turnemy01
496,Jonas Valančiūnas,C,28,MEM,62,1755,,,,,100%,3.5,4.4,32,30,107,26,102,6,255,21,56,valanjo01
497,Denzel Valentine,SG,27,CHI,62,1036,7%,36%,50%,7%,,2.0,4.0,23,6,38,3,5,2,257,2,14,valende01
498,Jarred Vanderbilt,PF,21,MIN,64,1139,,,,75%,25%,-1.3,6.1,21,19,57,6,49,11,188,12,35,vandeja01
499,Fred VanVleet,SG,26,TOR,52,1899,40%,59%,,,,3.1,8.5,48,30,42,11,71,14,825,8,57,vanvlfr01
500,Anderson Varejão,C,38,CLE,5,36,,,,,100%,-41.2,-33.2,0,1,3,0,3,0,8,1,3,varejan01
501,Devin Vassell,SF,20,SAS,62,1056,1%,46%,52%,1%,,-2.5,-1.1,11,3,51,0,26,3,138,7,7,vassede01
502,Gabe Vincent,PG,24,MIA,50,655,58%,41%,1%,,,-4.8,-5.9,17,8,33,5,10,17,159,3,14,vincega01
503,Noah Vonleh,C,25,BRK,4,11,,,,41%,59%,-76.2,-81.4,0,1,0,1,0,0,3,0,1,vonleno01
504,Nikola Vučević,C,30,TOT,70,2348,,,,,100%,-6.9,-1.1,56,42,75,15,58,3,661,16,52,vucevni01
504,Nikola Vučević,C,30,ORL,44,1500,,,,,100%,-8.6,0.7,33,31,40,9,40,0,420,10,27,vucevni01
504,Nikola Vučević,C,30,CHI,26,848,,,,,100%,-4.0,-4.2,23,11,35,6,18,3,241,6,25,vucevni01
505,Dean Wade,PF,24,CLE,63,1212,,,12%,74%,14%,-9.8,-2.1,17,10,55,1,14,5,176,6,9,wadede01
506,Moritz Wagner,C,23,TOT,45,722,,,,15%,85%,-8.5,-4.3,13,9,53,14,38,20,125,7,19,wagnemo01
506,Moritz Wagner,C,23,WAS,25,375,,,,,100%,2.4,4.7,8,3,36,7,23,14,81,7,11,wagnemo01
506,Moritz Wagner,C,23,BOS,9,61,,,,21%,79%,-17.5,-18.8,1,3,4,3,1,1,15,0,2,wagnemo01
506,Moritz Wagner,C,23,ORL,11,286,,,,34%,66%,-20.8,-12.9,4,3,13,4,14,5,29,0,6,wagnemo01
507,Kemba Walker,PG,30,BOS,43,1369,100%,,,,,2.5,2.6,55,24,32,2,58,29,514,15,49,walkeke02
508,Lonnie Walker IV,SG,22,SAS,60,1522,3%,79%,17%,,,-6.7,-8.9,35,13,61,6,37,4,239,14,27,walkelo01
509,John Wall,PG,30,HOU,40,1288,96%,4%,,,,-6.3,2.8,89,42,27,6,106,8,686,26,42,walljo01
510,Brad Wanamaker,PG,31,TOT,61,1053,70%,30%,1%,,,-5.0,-5.3,35,18,39,6,48,8,431,15,35,wanambr01
510,Brad Wanamaker,PG,31,GSW,39,625,66%,33%,1%,,,0.0,-1.1,17,9,23,2,27,7,248,8,22,wanambr01
510,Brad Wanamaker,PG,31,CHO,22,428,75%,25%,,,,-12.2,-11.4,18,9,16,4,21,1,183,7,13,wanambr01
511,T.J. Warren,SF,27,IND,4,117,,2%,75%,23%,,1.3,1.4,0,3,7,1,7,2,13,4,2,warretj01
512,P.J. Washington,PF,22,CHO,64,1954,,,,54%,46%,-0.4,4.1,59,36,97,18,75,8,401,13,50,washipj01
513,Yuta Watanabe,SF,26,TOR,50,723,,10%,51%,38%,1%,-2.8,-2.6,7,7,36,0,13,6,96,3,9,watanyu01
514,Tremont Waters,PG,23,BOS,26,238,100%,,,,,-2.7,-3.9,24,3,6,0,6,0,144,0,5,watertr01
515,Paul Watson,SF,26,TOR,27,297,4%,7%,65%,23%,1%,-1.8,-1.1,2,1,19,4,3,1,44,0,9,watsopa01
516,Quinndary Weatherspoon,SG,24,SAS,20,121,17%,81%,2%,,,-23.9,-23.0,5,1,12,1,7,1,16,2,4,weathqu01
517,Russell Westbrook,PG,32,WAS,65,2369,50%,48%,3%,,,-1.5,1.3,212,65,58,17,197,10,1767,46,73,westbru01
518,Coby White,PG,20,CHI,69,2156,92%,8%,,,,-2.3,-3.9,78,47,99,10,58,20,806,15,59,whiteco01
519,Derrick White,SG,26,SAS,36,1064,13%,70%,17%,,,4.9,9.4,26,12,45,1,51,29,289,12,29,whitede01
520,Hassan Whiteside,C,31,SAC,36,546,,,,,100%,-8.4,-5.7,11,7,38,15,41,3,50,9,17,whiteha01
521,Greg Whittington,PF,27,DEN,4,12,,51%,49%,,,32.8,28.1,0,0,0,0,0,0,0,0,0,whittgr01
522,Andrew Wiggins,PF,25,GSW,71,2364,,,47%,51%,3%,0.1,-2.3,56,36,96,16,125,6,428,30,44,wiggian01
523,Grant Williams,PF,22,BOS,63,1138,,,9%,83%,7%,-1.9,-4.2,25,14,62,13,16,14,166,5,15,willigr01
524,Kenrich Williams,PF,26,OKC,66,1426,2%,9%,59%,29%,1%,-6.2,7.8,35,26,71,12,32,15,367,7,25,willike04
525,Lou Williams,PG,34,TOT,66,1423,83%,17%,,,,1.7,-4.5,90,13,17,1,77,10,540,12,37,willilo02
525,Lou Williams,PG,34,LAC,42,918,100%,,,,,2.8,-5.1,55,8,11,1,54,8,351,10,27,willilo02
525,Lou Williams,PG,34,ATL,24,505,52%,48%,,,,-0.3,-3.3,35,5,6,0,23,2,189,2,10,willilo02
526,Patrick Williams,PF,19,CHI,71,1983,,2%,57%,41%,,-6.4,-13.0,32,31,59,14,63,7,245,17,49,willipa01
527,Robert Williams,C,23,BOS,52,985,,,,8%,92%,0.3,-0.9,28,9,72,9,37,1,233,11,8,williro04
528,Zion Williamson,PF,20,NOP,61,2026,,,1%,94%,5%,1.7,5.6,52,57,72,33,278,2,569,79,131,willizi01
529,D.J. Wilson,PF,24,TOT,35,433,,,3%,40%,57%,-11.7,-7.3,11,6,32,3,12,5,57,3,10,wilsodj01
529,D.J. Wilson,PF,24,MIL,12,105,,,,53%,47%,-13.8,-20.0,1,1,10,1,1,0,8,0,2,wilsodj01
529,D.J. Wilson,PF,24,HOU,23,328,,,4%,36%,60%,-11.0,-3.3,10,5,22,2,11,5,49,3,8,wilsodj01
530,Dylan Windler,SF,24,CLE,31,513,,46%,43%,11%,,-5.4,3.6,21,7,20,2,11,2,80,2,7,windldy01
531,Justise Winslow,SF,24,MEM,26,507,,13%,61%,26%,,-5.4,-7.9,18,10,21,4,15,5,116,1,6,winslju01
532,Cassius Winston,PG,22,WAS,22,98,87%,12%,1%,,,-23.8,-22.5,3,2,4,0,2,0,26,0,1,winstca01
533,James Wiseman,C,19,GSW,39,836,,,,,100%,-10.2,-14.6,12,16,84,15,40,4,65,10,21,wisemja01
534,Christian Wood,C,25,HOU,41,1326,,,,1%,100%,-4.0,6.5,34,21,52,10,97,12,178,28,28,woodch01
535,Robert Woodard II,SF,21,SAC,13,45,,,12%,75%,14%,10.2,14.1,1,0,4,0,4,0,4,0,0,woodaro01
536,Delon Wright,PG,28,TOT,63,1748,67%,32%,2%,,,-3.0,1.7,47,27,40,3,45,17,703,8,37,wrighde01
536,Delon Wright,PG,28,DET,36,1052,78%,22%,,,,-2.6,2.7,27,15,21,2,30,9,458,4,22,wrighde01
536,Delon Wright,PG,28,SAC,27,696,49%,46%,4%,,,-3.5,0.2,20,12,19,1,15,8,245,4,15,wrighde01
537,Thaddeus Young,PF,32,CHI,68,1652,,,6%,66%,28%,4.6,10.2,76,37,88,11,62,25,685,30,39,youngth01
538,Trae Young,PG,22,ATL,63,2125,100%,,,,,5.3,7.1,179,54,38,14,183,15,1403,26,66,youngtr01
539,Cody Zeller,C,28,CHO,48,1005,,,,,100%,1.0,4.5,22,14,57,13,59,13,212,14,30,zelleco01
540,Ivica Zubac,C,23,LAC,72,1609,,,,,100%,5.4,-2.1,22,11,119,27,76,5,219,9,47,zubaciv01
